Transcript,Protein,Num del,Num dup
ENST00000257181,ENSP00000257181,0,0
ENST00000257177,ENSP00000257177,0,0
ENST00000361314,ENSP00000354677,0,0
ENST00000517870,ENSP00000429726,0,0
ENST00000371538,ENSP00000360593,0,0
ENST00000294353,ENSP00000294353,0,0
ENST00000371528,ENSP00000360583,0,0
ENST00000371522,ENSP00000360577,0,0
ENST00000371514,ENSP00000360569,0,0
ENST00000312553,ENSP00000308315,0,0
ENST00000620347,ENSP00000478639,0,1
ENST00000294360,ENSP00000294360,0,0
ENST00000371470,ENSP00000360525,0,0
ENST00000306052,ENSP00000303634,0,0
ENST00000371445,ENSP00000360500,0,0
ENST00000628545,ENSP00000486112,0,0
ENST00000371429,ENSP00000360483,0,0
ENST00000464950,ENSP00000432266,0,0
ENST00000361921,ENSP00000354643,0,0
ENST00000371378,ENSP00000360429,1,0
ENST00000371370,ENSP00000360421,0,0
ENST00000371360,ENSP00000360411,0,0
ENST00000234831,ENSP00000234831,1,0
ENST00000371331,ENSP00000360382,0,0
ENST00000534324,ENSP00000434343,0,0
ENST00000605337,ENSP00000473980,0,0
ENST00000371320,ENSP00000360371,1,0
ENST00000371316,ENSP00000360366,0,0
ENST00000302250,ENSP00000306888,0,0
ENST00000421030,ENSP00000396622,0,0
ENST00000414150,ENSP00000410192,0,0
ENST00000371281,ENSP00000360329,0,0
ENST00000371279,ENSP00000360327,0,0
ENST00000371276,ENSP00000360323,0,0
ENST00000371273,ENSP00000360320,0,0
ENST00000535035,ENSP00000440191,0,0
ENST00000371268,ENSP00000360315,0,0
ENST00000371265,ENSP00000360312,0,0
ENST00000302118,ENSP00000303208,0,0
ENST00000294383,ENSP00000294383,3,1
ENST00000371250,ENSP00000360296,0,0
ENST00000371244,ENSP00000360290,0,0
ENST00000343433,ENSP00000345972,0,0
ENST00000361249,ENSP00000354458,2,0
ENST00000371237,ENSP00000360281,0,0
ENST00000371231,ENSP00000360275,2,0
ENST00000371226,ENSP00000360270,0,0
ENST00000371225,ENSP00000360269,0,0
ENST00000472487,ENSP00000418734,0,0
ENST00000371222,ENSP00000360266,0,0
ENST00000371218,ENSP00000360262,4,0
ENST00000371208,ENSP00000360252,0,0
ENST00000371204,ENSP00000360247,0,0
ENST00000371201,ENSP00000360244,0,0
ENST00000371189,ENSP00000360231,0,1
ENST00000371180,ENSP00000360222,0,0
ENST00000498273,ENSP00000419901,1,0
ENST00000371153,ENSP00000360195,0,0
ENST00000371146,ENSP00000360188,0,0
ENST00000635253,ENSP00000489124,3,0
ENST00000371129,ENSP00000360170,0,0
ENST00000317868,ENSP00000322159,1,0
ENST00000371116,ENSP00000360157,0,0
ENST00000371108,ENSP00000360149,1,0
ENST00000371092,ENSP00000360133,0,0
ENST00000371088,ENSP00000360129,0,0
ENST00000371079,ENSP00000360120,0,0
ENST00000611228,ENSP00000481174,0,1
ENST00000290039,ENSP00000290039,0,0
ENST00000294428,ENSP00000294428,0,0
ENST00000342505,ENSP00000343204,1,0
ENST00000545314,ENSP00000445912,0,0
ENST00000371069,ENSP00000360108,0,0
ENST00000349533,ENSP00000330393,0,0
ENST00000341517,ENSP00000342637,13,0
ENST00000237247,ENSP00000237247,0,0
ENST00000282670,ENSP00000282670,0,0
ENST00000304526,ENSP00000302724,0,0
ENST00000371026,ENSP00000360065,0,0
ENST00000401041,ENSP00000383820,0,0
ENST00000235345,ENSP00000235345,0,0
ENST00000371007,ENSP00000360046,2,0
ENST00000347310,ENSP00000321345,2,0
ENST00000262345,ENSP00000262345,0,0
ENST00000370995,ENSP00000360034,0,0
ENST00000370986,ENSP00000360025,0,0
ENST00000370982,ENSP00000360021,0,0
ENST00000354777,ENSP00000346829,0,0
ENST00000262340,ENSP00000262340,0,0
ENST00000456315,ENSP00000412292,0,0
ENST00000035383,ENSP00000035383,4,0
ENST00000370952,ENSP00000359990,0,0
ENST00000370950,ENSP00000359988,0,0
ENST00000370944,ENSP00000359982,0,0
ENST00000370940,ENSP00000359978,0,0
ENST00000370938,ENSP00000359976,0,1
ENST00000497146,ENSP00000423561,2,1
ENST00000370920,ENSP00000359958,0,0
ENST00000357731,ENSP00000350364,3,0
ENST00000354431,ENSP00000346414,0,0
ENST00000370898,ENSP00000359935,0,0
ENST00000557284,ENSP00000450895,1,0
ENST00000326637,ENSP00000322251,1,0
ENST00000294635,ENSP00000294635,0,0
ENST00000326665,ENSP00000322609,0,1
ENST00000340866,ENSP00000339399,0,0
ENST00000370867,ENSP00000359904,0,0
ENST00000294638,ENSP00000294638,1,0
ENST00000370855,ENSP00000359892,0,0
ENST00000370834,ENSP00000359871,0,0
ENST00000319942,ENSP00000317473,0,0
ENST00000263187,ENSP00000263187,0,0
ENST00000284142,ENSP00000284142,0,0
ENST00000328299,ENSP00000329214,1,0
ENST00000477717,ENSP00000417583,1,0
ENST00000370812,ENSP00000359848,3,0
ENST00000354567,ENSP00000346577,1,1
ENST00000370801,ENSP00000359837,0,0
ENST00000370793,ENSP00000359829,0,0
ENST00000443751,ENSP00000393675,1,0
ENST00000334785,ENSP00000333938,1,0
ENST00000370767,ENSP00000359803,0,0
ENST00000370763,ENSP00000359799,0,0
ENST00000370759,ENSP00000359795,0,0
ENST00000370758,ENSP00000359794,1,0
ENST00000370751,ENSP00000359787,0,0
ENST00000370747,ENSP00000359783,0,0
ENST00000370742,ENSP00000359778,0,0
ENST00000370725,ENSP00000359760,5,0
ENST00000260505,ENSP00000260505,0,0
ENST00000370685,ENSP00000359719,0,0
ENST00000370671,ENSP00000359705,0,0
ENST00000370665,ENSP00000359699,0,0
ENST00000370654,ENSP00000359688,0,0
ENST00000370645,ENSP00000359679,0,0
ENST00000370630,ENSP00000359664,0,0
ENST00000342203,ENSP00000340279,0,0
ENST00000370611,ENSP00000359643,0,0
ENST00000370608,ENSP00000359640,0,0
ENST00000294664,ENSP00000294664,0,0
ENST00000370589,ENSP00000359621,0,0
ENST00000341460,ENSP00000340594,0,0
ENST00000471115,ENSP00000419417,0,0
ENST00000284031,ENSP00000284031,0,0
ENST00000451137,ENSP00000398736,0,0
ENST00000370574,ENSP00000359606,0,0
ENST00000370571,ENSP00000359603,2,1
ENST00000359242,ENSP00000359600,0,0
ENST00000370565,ENSP00000359596,0,1
ENST00000394711,ENSP00000378200,0,0
ENST00000370563,ENSP00000359594,0,0
ENST00000616170,ENSP00000479919,1,0
ENST00000331835,ENSP00000328729,1,0
ENST00000370550,ENSP00000359581,1,0
ENST00000370548,ENSP00000359579,1,0
ENST00000370542,ENSP00000359573,0,0
ENST00000370521,ENSP00000359552,0,1
ENST00000370500,ENSP00000359531,1,0
ENST00000260508,ENSP00000260508,0,0
ENST00000399794,ENSP00000446099,0,0
ENST00000370481,ENSP00000359512,0,0
ENST00000370473,ENSP00000359504,0,0
ENST00000370466,ENSP00000359497,0,0
ENST00000294671,ENSP00000294671,0,0
ENST00000355754,ENSP00000359490,0,0
ENST00000370459,ENSP00000359488,0,0
ENST00000370456,ENSP00000359485,1,0
ENST00000439853,ENSP00000400704,0,0
ENST00000370454,ENSP00000359483,0,0
ENST00000370453,ENSP00000359482,0,0
ENST00000394593,ENSP00000378093,0,0
ENST00000340281,ENSP00000340796,0,0
ENST00000370445,ENSP00000359474,0,0
ENST00000370440,ENSP00000359469,0,0
ENST00000370425,ENSP00000359454,1,0
ENST00000234626,ENSP00000234626,0,0
ENST00000525962,ENSP00000436127,0,0
ENST00000399546,ENSP00000387822,1,0
ENST00000370383,ENSP00000359410,0,0
ENST00000596516,ENSP00000480946,0,0
ENST00000370375,ENSP00000359401,1,0
ENST00000370360,ENSP00000359385,0,1
ENST00000610020,ENSP00000476948,0,0
ENST00000294702,ENSP00000294702,0,0
ENST00000540033,ENSP00000440826,1,0
ENST00000370321,ENSP00000359345,0,0
ENST00000370310,ENSP00000359333,0,0
ENST00000370298,ENSP00000359321,0,0
ENST00000370282,ENSP00000359305,0,0
ENST00000370276,ENSP00000359299,0,0
ENST00000370267,ENSP00000359290,0,0
ENST00000604705,ENSP00000473921,0,0
ENST00000370243,ENSP00000359263,0,0
ENST00000436063,ENSP00000411010,0,0
ENST00000370238,ENSP00000359258,0,0
ENST00000370225,ENSP00000359245,0,0
ENST00000260526,ENSP00000260526,0,0
ENST00000370214,ENSP00000359233,0,0
ENST00000334047,ENSP00000334145,0,0
ENST00000271227,ENSP00000271227,0,0
ENST00000370206,ENSP00000359225,0,0
ENST00000370205,ENSP00000359224,0,0
ENST00000370203,ENSP00000359222,1,0
ENST00000604534,ENSP00000475025,1,0
ENST00000370202,ENSP00000359221,0,0
ENST00000370197,ENSP00000359216,0,0
ENST00000370192,ENSP00000359211,4,0
ENST00000306121,ENSP00000304429,0,0
ENST00000263177,ENSP00000263177,1,0
ENST00000370185,ENSP00000359204,0,0
ENST00000263174,ENSP00000263174,0,0
ENST00000287474,ENSP00000287474,1,0
ENST00000294724,ENSP00000294724,0,0
ENST00000370153,ENSP00000359172,1,0
ENST00000370152,ENSP00000359171,0,0
ENST00000287482,ENSP00000287482,0,0
ENST00000370141,ENSP00000359160,0,0
ENST00000370138,ENSP00000359157,0,0
ENST00000370132,ENSP00000359151,1,0
ENST00000260563,ENSP00000260563,0,0
ENST00000315033,ENSP00000314223,0,0
ENST00000294728,ENSP00000294728,0,0
ENST00000370113,ENSP00000359131,0,0
ENST00000370112,ENSP00000359130,1,0
ENST00000488176,ENSP00000418282,0,0
ENST00000338858,ENSP00000345192,0,0
ENST00000358392,ENSP00000351163,6,0
ENST00000423855,ENSP00000391432,0,0
ENST00000610648,ENSP00000481588,0,0
ENST00000622339,ENSP00000481450,0,0
ENST00000370083,ENSP00000359100,0,0
ENST00000370080,ENSP00000359097,0,0
ENST00000370079,ENSP00000359096,1,0
ENST00000370078,ENSP00000359095,0,0
ENST00000370068,ENSP00000359085,0,0
ENST00000527011,ENSP00000432540,2,0
ENST00000565488,ENSP00000457733,2,0
ENST00000613157,ENSP00000479545,0,0
ENST00000370040,ENSP00000359057,0,0
ENST00000370035,ENSP00000359052,0,0
ENST00000370031,ENSP00000359048,0,0
ENST00000370025,ENSP00000359042,0,0
ENST00000370017,ENSP00000359034,1,0
ENST00000370008,ENSP00000359025,0,0
ENST00000370001,ENSP00000359018,0,0
ENST00000357393,ENSP00000349968,0,0
ENST00000356970,ENSP00000349456,0,0
ENST00000400794,ENSP00000383599,1,0
ENST00000338366,ENSP00000355051,0,0
ENST00000338272,ENSP00000342148,0,0
ENST00000369948,ENSP00000358964,0,0
ENST00000369939,ENSP00000358955,1,0
ENST00000369923,ENSP00000358939,0,0
ENST00000271332,ENSP00000271332,0,0
ENST00000409138,ENSP00000474667,0,0
ENST00000357155,ENSP00000349678,0,0
ENST00000256637,ENSP00000256637,1,0
ENST00000271308,ENSP00000271308,0,0
ENST00000369872,ENSP00000358888,1,0
ENST00000369870,ENSP00000358886,0,0
ENST00000369868,ENSP00000358884,0,0
ENST00000369864,ENSP00000358880,0,0
ENST00000469383,ENSP00000433661,0,0
ENST00000369851,ENSP00000358867,6,0
ENST00000351050,ENSP00000251337,3,0
ENST00000528667,ENSP00000436541,0,0
ENST00000336075,ENSP00000336744,0,0
ENST00000369831,ENSP00000358846,0,0
ENST00000369823,ENSP00000358838,0,0
ENST00000369812,ENSP00000358827,0,0
ENST00000361066,ENSP00000354357,0,0
ENST00000369805,ENSP00000358820,0,1
ENST00000369802,ENSP00000358817,0,0
ENST00000369799,ENSP00000358814,0,0
ENST00000369795,ENSP00000358810,0,0
ENST00000334179,ENSP00000334044,0,0
ENST00000331565,ENSP00000330199,3,0
ENST00000469655,ENSP00000436656,0,0
ENST00000618772,ENSP00000483133,0,0
ENST00000369779,ENSP00000358794,0,0
ENST00000256644,ENSP00000256644,0,0
ENST00000271331,ENSP00000271331,0,0
ENST00000369771,ENSP00000358786,0,0
ENST00000369769,ENSP00000358784,0,0
ENST00000271324,ENSP00000271324,0,0
ENST00000369763,ENSP00000358778,0,0
ENST00000539140,ENSP00000437718,0,0
ENST00000357172,ENSP00000349696,0,0
ENST00000357640,ENSP00000350266,1,0
ENST00000369748,ENSP00000358763,0,0
ENST00000369740,ENSP00000358755,2,0
ENST00000369738,ENSP00000358753,0,0
ENST00000369732,ENSP00000358747,0,0
ENST00000235090,ENSP00000235090,0,0
ENST00000369722,ENSP00000358737,0,0
ENST00000343534,ENSP00000344218,0,0
ENST00000369716,ENSP00000358730,0,0
ENST00000241356,ENSP00000241356,0,0
ENST00000356415,ENSP00000348786,1,0
ENST00000357260,ENSP00000349805,0,0
ENST00000369702,ENSP00000358716,0,0
ENST00000315987,ENSP00000319591,1,0
ENST00000271277,ENSP00000271277,0,0
ENST00000369684,ENSP00000358698,0,0
ENST00000358039,ENSP00000350734,0,0
ENST00000263168,ENSP00000263168,0,0
ENST00000369645,ENSP00000358659,1,0
ENST00000369636,ENSP00000358650,1,0
ENST00000606505,ENSP00000476252,1,0
ENST00000309276,ENSP00000308926,0,0
ENST00000369630,ENSP00000358644,1,0
ENST00000369626,ENSP00000358640,0,1
ENST00000361127,ENSP00000355396,0,0
ENST00000307546,ENSP00000304604,3,0
ENST00000393357,ENSP00000377025,0,0
ENST00000261441,ENSP00000261441,0,0
ENST00000359785,ENSP00000352833,0,0
ENST00000393316,ENSP00000376992,0,0
ENST00000369569,ENSP00000358582,0,0
ENST00000369558,ENSP00000358571,0,0
ENST00000320334,ENSP00000322273,0,0
ENST00000358465,ENSP00000351250,1,0
ENST00000369541,ENSP00000358554,0,0
ENST00000393274,ENSP00000376955,0,0
ENST00000520113,ENSP00000430075,0,0
ENST00000369535,ENSP00000358548,0,0
ENST00000438362,ENSP00000407724,0,0
ENST00000369528,ENSP00000358541,0,0
ENST00000369522,ENSP00000358535,0,0
ENST00000369517,ENSP00000358530,0,0
ENST00000369516,ENSP00000358529,0,0
ENST00000369512,ENSP00000358525,1,0
ENST00000310260,ENSP00000310800,0,0
ENST00000261448,ENSP00000261448,0,0
ENST00000320238,ENSP00000322087,0,0
ENST00000369503,ENSP00000358515,0,0
ENST00000369500,ENSP00000358512,0,0
ENST00000537345,ENSP00000445306,0,0
ENST00000369489,ENSP00000358501,0,0
ENST00000318837,ENSP00000321184,1,0
ENST00000369478,ENSP00000358490,0,0
ENST00000393203,ENSP00000376899,1,0
ENST00000256652,ENSP00000256652,1,0
ENST00000369466,ENSP00000358478,1,0
ENST00000256649,ENSP00000256649,0,0
ENST00000359008,ENSP00000351899,0,0
ENST00000356554,ENSP00000348959,0,0
ENST00000369448,ENSP00000358458,0,0
ENST00000369443,ENSP00000358451,1,0
ENST00000349139,ENSP00000308179,0,0
ENST00000336338,ENSP00000337804,4,0
ENST00000369429,ENSP00000358437,0,0
ENST00000235521,ENSP00000235521,0,0
ENST00000361035,ENSP00000354314,0,0
ENST00000369416,ENSP00000358424,0,0
ENST00000369413,ENSP00000358421,0,0
ENST00000421812,ENSP00000396857,0,0
ENST00000369406,ENSP00000358414,0,0
ENST00000354219,ENSP00000346158,0,0
ENST00000369400,ENSP00000358407,0,0
ENST00000256646,ENSP00000256646,2,0
ENST00000578049,ENSP00000463393,0,0
ENST00000620612,ENSP00000481542,0,0
ENST00000577856,ENSP00000485206,0,0
ENST00000369384,ENSP00000358391,0,0
ENST00000471903,ENSP00000484557,0,0
ENST00000367123,ENSP00000478290,0,0
ENST00000392948,ENSP00000476960,0,0
ENST00000584486,ENSP00000463032,0,0
ENST00000581164,ENSP00000463419,0,0
ENST00000577412,ENSP00000462600,0,0
ENST00000581138,ENSP00000485638,0,0
ENST00000400889,ENSP00000383682,0,0
ENST00000544708,ENSP00000439444,0,0
ENST00000369373,ENSP00000358380,0,0
ENST00000313835,ENSP00000319673,0,0
ENST00000417171,ENSP00000394485,0,0
ENST00000401557,ENSP00000385199,0,0
ENST00000582693,ENSP00000463650,0,0
ENST00000334163,ENSP00000334564,0,0
ENST00000334513,ENSP00000334437,0,0
ENST00000393045,ENSP00000376765,0,0
ENST00000355594,ENSP00000347802,0,0
ENST00000369304,ENSP00000358310,0,0
ENST00000369306,ENSP00000358312,0,0
ENST00000632555,ENSP00000488265,0,0
ENST00000625258,ENSP00000487094,0,0
ENST00000604000,ENSP00000474487,0,0
ENST00000606888,ENSP00000475189,0,0
ENST00000369314,ENSP00000358320,0,0
ENST00000582401,ENSP00000462521,0,0
ENST00000336751,ENSP00000337014,0,0
ENST00000583866,ENSP00000463957,0,0
ENST00000612520,ENSP00000483006,0,0
ENST00000362074,ENSP00000354929,0,0
ENST00000584068,ENSP00000464619,0,0
ENST00000617931,ENSP00000478609,0,1
ENST00000254101,ENSP00000254101,0,0
ENST00000254090,ENSP00000254090,0,0
ENST00000369258,ENSP00000358262,0,0
ENST00000234739,ENSP00000234739,0,0
ENST00000583509,ENSP00000463574,0,0
ENST00000579774,ENSP00000463851,0,0
ENST00000369235,ENSP00000358238,0,0
ENST00000314163,ENSP00000358233,0,0
ENST00000615281,ENSP00000477509,0,0
ENST00000419275,ENSP00000393845,0,0
ENST00000619423,ENSP00000479693,0,0
ENST00000585156,ENSP00000462316,0,0
ENST00000584027,ENSP00000463665,0,0
ENST00000621744,ENSP00000478752,0,0
ENST00000585245,ENSP00000463057,0,0
ENST00000369168,ENSP00000358165,0,0
ENST00000545683,ENSP00000445831,0,0
ENST00000331491,ENSP00000333277,0,0
ENST00000613412,ENSP00000481343,0,0
ENST00000369158,ENSP00000358154,0,0
ENST00000369159,ENSP00000358155,0,0
ENST00000369155,ENSP00000358151,0,0
ENST00000607355,ENSP00000475814,0,0
ENST00000403683,ENSP00000385479,0,0
ENST00000579512,ENSP00000462355,0,0
ENST00000331380,ENSP00000332194,0,0
ENST00000331128,ENSP00000332790,0,0
ENST00000369152,ENSP00000358148,0,0
ENST00000369146,ENSP00000358142,0,0
ENST00000271628,ENSP00000271628,0,0
ENST00000439741,ENSP00000391668,0,0
ENST00000581312,ENSP00000462729,0,0
ENST00000369124,ENSP00000358120,0,0
ENST00000583931,ENSP00000463154,0,0
ENST00000369109,ENSP00000358105,0,0
ENST00000369102,ENSP00000358098,0,0
ENST00000369095,ENSP00000358091,0,0
ENST00000614145,ENSP00000480129,1,0
ENST00000324862,ENSP00000315379,0,0
ENST00000369068,ENSP00000358064,0,1
ENST00000369064,ENSP00000358060,0,0
ENST00000369049,ENSP00000358045,0,0
ENST00000369039,ENSP00000358035,0,0
ENST00000369026,ENSP00000358022,0,0
ENST00000369016,ENSP00000358012,0,0
ENST00000271732,ENSP00000271732,3,0
ENST00000361824,ENSP00000355167,0,0
ENST00000368985,ENSP00000357981,0,0
ENST00000271651,ENSP00000271651,0,0
ENST00000358595,ENSP00000351407,1,0
ENST00000271640,ENSP00000271640,0,0
ENST00000271688,ENSP00000271688,0,0
ENST00000368947,ENSP00000357943,0,0
ENST00000361738,ENSP00000354669,1,0
ENST00000368931,ENSP00000357927,0,0
ENST00000368926,ENSP00000357922,0,0
ENST00000357235,ENSP00000349773,0,0
ENST00000368921,ENSP00000357917,0,0
ENST00000368918,ENSP00000357914,0,0
ENST00000368913,ENSP00000357909,0,0
ENST00000368910,ENSP00000357906,0,0
ENST00000368905,ENSP00000357901,0,0
ENST00000368908,ENSP00000357904,0,0
ENST00000295314,ENSP00000295314,0,0
ENST00000354473,ENSP00000346464,0,0
ENST00000368888,ENSP00000357883,0,0
ENST00000368881,ENSP00000357876,0,0
ENST00000336715,ENSP00000336620,0,0
ENST00000368875,ENSP00000357869,1,0
ENST00000290524,ENSP00000290524,0,1
ENST00000426705,ENSP00000397261,0,1
ENST00000290541,ENSP00000290541,0,1
ENST00000271715,ENSP00000271715,0,1
ENST00000271636,ENSP00000271636,0,0
ENST00000368849,ENSP00000357842,0,0
ENST00000458013,ENSP00000400333,0,0
ENST00000420342,ENSP00000402503,0,1
ENST00000326413,ENSP00000420280,0,1
ENST00000368830,ENSP00000357823,0,0
ENST00000400999,ENSP00000383784,0,0
ENST00000440583,ENSP00000416645,0,0
ENST00000368820,ENSP00000357810,0,0
ENST00000318247,ENSP00000327025,0,0
ENST00000454109,ENSP00000389554,0,0
ENST00000368817,ENSP00000357807,0,0
ENST00000368814,ENSP00000357804,0,0
ENST00000368811,ENSP00000357801,0,0
ENST00000271638,ENSP00000271638,0,0
ENST00000368806,ENSP00000357796,0,0
ENST00000368804,ENSP00000357794,0,0
ENST00000316073,ENSP00000317895,0,0
ENST00000368801,ENSP00000357791,0,0
ENST00000368799,ENSP00000357789,1,0
ENST00000388718,ENSP00000373370,0,0
ENST00000271835,ENSP00000271835,0,0
ENST00000333881,ENSP00000334644,0,0
ENST00000368790,ENSP00000357779,0,0
ENST00000368789,ENSP00000357778,0,0
ENST00000368787,ENSP00000357776,0,0
ENST00000335633,ENSP00000335358,0,0
ENST00000368784,ENSP00000357773,0,0
ENST00000368783,ENSP00000357772,0,0
ENST00000368780,ENSP00000357769,0,0
ENST00000368779,ENSP00000357768,0,0
ENST00000368775,ENSP00000357764,0,0
ENST00000606109,ENSP00000475216,0,0
ENST00000431011,ENSP00000411070,0,0
ENST00000368765,ENSP00000357754,0,0
ENST00000368764,ENSP00000357753,0,0
ENST00000328051,ENSP00000332163,0,0
ENST00000368762,ENSP00000357751,0,0
ENST00000331860,ENSP00000330391,0,0
ENST00000307098,ENSP00000306461,0,0
ENST00000392653,ENSP00000376423,0,2
ENST00000368755,ENSP00000357744,0,0
ENST00000368748,ENSP00000357737,0,0
ENST00000368747,ENSP00000357736,0,0
ENST00000368744,ENSP00000357733,0,0
ENST00000368742,ENSP00000357731,0,0
ENST00000290722,ENSP00000290722,0,0
ENST00000359650,ENSP00000352672,0,0
ENST00000368738,ENSP00000357727,0,0
ENST00000368737,ENSP00000357726,0,0
ENST00000368733,ENSP00000357722,0,0
ENST00000368729,ENSP00000357718,0,0
ENST00000368725,ENSP00000357714,0,0
ENST00000368722,ENSP00000357711,0,0
ENST00000496817,ENSP00000473589,0,0
ENST00000368717,ENSP00000357706,0,0
ENST00000368716,ENSP00000357705,0,0
ENST00000368712,ENSP00000357701,0,0
ENST00000368710,ENSP00000357699,0,0
ENST00000368706,ENSP00000357695,0,0
ENST00000368701,ENSP00000357690,0,0
ENST00000339556,ENSP00000344822,0,0
ENST00000368698,ENSP00000357687,0,0
ENST00000368690,ENSP00000357679,0,0
ENST00000368685,ENSP00000357674,0,0
ENST00000361891,ENSP00000355011,1,0
ENST00000368680,ENSP00000357669,0,1
ENST00000318967,ENSP00000318641,0,0
ENST00000271857,ENSP00000271857,0,0
ENST00000634544,ENSP00000489184,1,0
ENST00000361217,ENSP00000354597,0,0
ENST00000368633,ENSP00000357622,0,0
ENST00000310483,ENSP00000309710,2,0
ENST00000271889,ENSP00000271889,0,0
ENST00000271843,ENSP00000271843,0,0
ENST00000368575,ENSP00000357564,0,0
ENST00000368567,ENSP00000357555,0,0
ENST00000368559,ENSP00000357547,0,0
ENST00000271850,ENSP00000271850,2,0
ENST00000368525,ENSP00000357511,0,0
ENST00000368521,ENSP00000357507,0,0
ENST00000361546,ENSP00000355343,0,0
ENST00000483970,ENSP00000435088,0,0
ENST00000324978,ENSP00000318355,0,0
ENST00000368489,ENSP00000357475,0,0
ENST00000368485,ENSP00000357470,0,0
ENST00000304760,ENSP00000307369,0,0
ENST00000368480,ENSP00000357465,0,0
ENST00000292211,ENSP00000292211,0,0
ENST00000368474,ENSP00000357459,0,0
ENST00000618040,ENSP00000481848,2,0
ENST00000368467,ENSP00000357452,0,0
ENST00000368463,ENSP00000357448,0,0
ENST00000368457,ENSP00000357442,0,0
ENST00000448116,ENSP00000401303,0,0
ENST00000308987,ENSP00000311083,0,0
ENST00000292180,ENSP00000292180,0,0
ENST00000392487,ENSP00000376278,0,0
ENST00000417934,ENSP00000406286,0,0
ENST00000368424,ENSP00000357409,0,0
ENST00000295542,ENSP00000295542,0,0
ENST00000356955,ENSP00000349436,0,0
ENST00000427683,ENSP00000414378,0,0
ENST00000505139,ENSP00000426741,0,0
ENST00000368408,ENSP00000357393,0,0
ENST00000368407,ENSP00000357392,0,0
ENST00000368404,ENSP00000357389,0,0
ENST00000368399,ENSP00000357384,0,0
ENST00000295682,ENSP00000295682,0,0
ENST00000473363,ENSP00000477381,0,0
ENST00000334634,ENSP00000334657,0,0
ENST00000611571,ENSP00000480333,0,0
ENST00000368378,ENSP00000357362,0,0
ENST00000368376,ENSP00000357360,0,0
ENST00000368373,ENSP00000357357,0,0
